x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.23755959839590426,-0.292486476795727,0.2804074033922407,0.3255445446621208,-0.501645382232923,0.35432876884236186,0.44217556317161283,-0.6448635695933219,0.33937676284293344,0.47833305672684007,-0.7718219364324991,0.32165429156919145,-0.1713648652054552,-0.7239061719072105,0.39843263275767365,0.08885526283878153,-0.9497877136309619,0.38637469471404084,0.305763854775409,-0.936377031928315,0.3246075168563827,0.4404603429508381,-0.856040253615659,0.28240663586866455,-0.2088761486104447,-0.7128780279494614,0.20091775426084055,0.10860764851034325,-1.0,0.18162015721832667,0.3495022367082654,-0.9552967448725954,0.12071698074544465,0.4837791072854346,-0.8375092480884431,0.08765287350518647,-0.17350472474008105,-0.6842038797508354,0.00694230788215848,0.12028165357105323,-0.9744917201135402,0.012958779679946929,0.36084789004725454,-0.9294799148020298,0.023114590770234617,0.4817001931173013,-0.8277273265498959,0.03159092807544698,-0.06795746949284001,-0.6414709822352056,-0.17333014634342972,0.18875552281718244,-0.8524739225067491,-0.14098536181830285,0.3576760679586488,-0.8334116803392702,-0.09248268428329944,0.45797951082973865,-0.764294213566526,-0.05895074907294139,0
0.0,0.0,0.0,0.21714630560159043,-0.30872906916297843,0.2752820741657454,0.2770626197672433,-0.5254295077662055,0.35227616142618523,0.37681974748418506,-0.6770179886066792,0.3411553107398144,0.41490080543016655,-0.8054501553281838,0.3276491420083514,-0.21910828341705813,-0.7152470266749361,0.3911076423557842,0.012911135991416708,-0.9572279277171567,0.38253794822910375,0.22849379484779084,-0.9570988619294886,0.32455411959616165,0.37131491657602084,-0.892924988472167,0.28399917413030096,-0.2601207297717166,-0.7006089248649454,0.19864546968191435,0.031764855806542334,-1.0,0.18755398160117784,0.27090969965055534,-0.975801304118362,0.1335104386539766,0.41193690511430453,-0.865290163769794,0.10230676059581073,-0.2239789561447347,-0.6733882147911838,0.00902631624677572,0.04428240320533689,-0.977202669207202,0.021204015799813875,0.28502887066620675,-0.9470627233236883,0.03413634705379925,0.41146532499504496,-0.8485854161810336,0.043043606940443284,-0.11637947475689384,-0.6400971333519686,-0.1678404190481118,0.116387848193958,-0.8717081253999266,-0.13273663668693114,0.2873238593327041,-0.8676419139654166,-0.08454313441110689,0.39603389559913454,-0.8024097455099435,-0.05154961565517289,0
0.0,0.0,0.0,0.23191250956956308,-0.28708071699833315,0.1854779949472822,0.2995319838675541,-0.4989248372701892,0.2298858002708876,0.4009175056239416,-0.6504160558175063,0.20589850102985494,0.4315430570104192,-0.7631824654579075,0.18460936278651197,-0.2081430873129987,-0.7150941631734731,0.28018308649405155,0.03766136128190493,-0.9579603418170786,0.23371408636654034,0.26041654857085217,-0.942652764643987,0.15900757278486263,0.4022839421749801,-0.8648810413601821,0.11344749334926264,-0.24303876213870584,-0.7042862185737705,0.1327388329262399,0.06837185869972438,-1.0,0.08235442540443841,0.3085442268802315,-0.9624041363850564,0.01608941907874268,0.4444072191075037,-0.8473147440520588,-0.01629096237354946,-0.20274060820510456,-0.6766893029037034,-0.016126263070241488,0.09002089307368531,-0.965699039566029,-0.039512772609977605,0.3270502949634801,-0.9287154399569356,-0.041195636814658314,0.44905019810878205,-0.8251497657707202,-0.032557316258900376,-0.08995316483602254,-0.6280021753410335,-0.15832696454048437,0.15325263202273295,-0.8508583835179481,-0.14843825471787872,0.3267605051169753,-0.8506307178306495,-0.11231277962244947,0.4345997868569871,-0.7892218344408855,-0.08197505481157005,0
0.0,0.0,0.0,0.2397857640156411,-0.23446484989286037,0.29149887439633465,0.3313633358384164,-0.432725376979827,0.3590395450727853,0.45394163668149834,-0.5506744388529854,0.339652086332111,0.49881463751399296,-0.6648728771937085,0.3178323952484937,-0.09962782190172172,-0.7073324255178208,0.3099418810209359,0.11857786455807802,-0.9608681584043748,0.28469010204114037,0.3288837736320475,-0.9361104860375246,0.25482534824720915,0.44756109525789284,-0.8227106196961228,0.2468575110248087,-0.13564001705435194,-0.6849510750207197,0.10307864909565399,0.13762385403275107,-1.0,0.07380217410687363,0.38056658039318575,-0.9405889402921584,0.07397848126087707,0.48027779022074535,-0.8054153671349424,0.09668735265775959,-0.09560648013110079,-0.6422159331119627,-0.09631437222031629,0.17516433379063434,-0.9574931413138478,-0.11066842576960069,0.4123322317715525,-0.8851832117171659,-0.02971273715002247,0.4890787656488627,-0.7668332208525901,0.042728607410466704,0.0026607300807920966,-0.5812425101271185,-0.27993771488772795,0.2535162217500243,-0.8102109139232816,-0.2639299828222603,0.4076543953481238,-0.7711929896730216,-0.17630013503857234,0.46506631924037733,-0.6791301453650852,-0.10084799589548232,0
0.0,0.0,0.0,0.24028774888613932,-0.23462167920341742,0.23305999051591095,0.3217857306815418,-0.4351811578552305,0.2788215781321415,0.43698527748337573,-0.5604068776724946,0.24858031720981907,0.4627325154067427,-0.6708588602194975,0.2194202470772823,-0.13133595293939726,-0.7084365414908049,0.24395284549575677,0.11010732166450786,-0.965846547955457,0.1928329076718566,0.32467526082168957,-0.9233868364597487,0.14136312850291846,0.4381192524769628,-0.8067438432510338,0.12030468955109971,-0.16479254800070597,-0.6880786423601374,0.06399497377067802,0.13814277931212612,-1.0,0.0225223264151054,0.3787110643735013,-0.9246236106682338,0.005502808005220311,0.4709453004755872,-0.780629866255716,0.013437479942445613,-0.11747642602262755,-0.6438033200284613,-0.11137726553964003,0.1764405637149515,-0.9535894417124778,-0.13417449377742582,0.41138753828997604,-0.8665370244926429,-0.07234686012398826,0.4822260496526048,-0.7380189794439811,-0.014158635628059984,-0.012732069886964003,-0.5774325149150698,-0.27560344769905765,0.24532662467829564,-0.8037127640361665,-0.2653719399864698,0.40441060436538173,-0.7582033613365277,-0.18727356609221832,0.4627463802083122,-0.6613346834435035,-0.11974389150796504,0
0.0,0.0,0.0,0.2896153318314605,-0.1344488775376979,0.06787263245877374,0.425955829612715,-0.3011331838678454,0.023992162362660437,0.5650907526379239,-0.4397813494287456,-0.0597734831949424,0.6393144802122793,-0.5833825812207635,-0.14100277745810136,-0.0888076934908734,-0.6373544839867892,0.01514016727566059,0.14502325339859048,-0.9635812966491436,-0.09770222818221197,0.41149902054755527,-0.8839922263596823,-0.1798179898217669,0.5476840947946547,-0.7282303564356305,-0.21631988323028872,-0.15164926207263701,-0.6309126193525834,-0.08699254826857403,0.18039814249427133,-1.0,-0.17313598804747066,0.4640569840765542,-0.8902490501135762,-0.2144439522923212,0.5776659687843112,-0.7185099023668128,-0.22983738696841166,-0.12802706755306056,-0.5831069162316531,-0.191638422866699,0.19408042716230695,-0.9788766839706092,-0.2839180775641003,0.4802837024085796,-0.8712789400019884,-0.27139872485428007,0.5876856866324642,-0.710673677711646,-0.24264854779582024,-0.036534212081398496,-0.5128934270313358,-0.290294742976595,0.2514977533011644,-0.7880507612138798,-0.35529242410371215,0.4677275900447553,-0.7189930508586238,-0.32709135113025584,0.5673260680827042,-0.5953307437983184,-0.29206720229588423,0
0.0,0.0,0.0,0.2756082857160354,-0.20891610114073633,0.12847088360037892,0.36967713416111286,-0.4104596985417923,0.12438931313918565,0.48860586358381003,-0.542997377484981,0.06517888466869834,0.5070412472358319,-0.645615697379822,0.009401840005998202,-0.13662915398009595,-0.6735126482994104,0.09602874267395137,0.11491669928962425,-0.9710565176544949,-0.010193813006948736,0.3539347119530669,-0.9134760844802193,-0.09006972601407082,0.4709260188808917,-0.7634262199927287,-0.1223016420605958,-0.19132634537570045,-0.6415338040565393,-0.03637442515305387,0.13478784023883963,-1.0,-0.1200923488565345,0.3939801925982762,-0.9050194619184582,-0.1515995540760522,0.4871849371129222,-0.7403369772034786,-0.15296515656566467,-0.1502518095170329,-0.5852476520948104,-0.17039836587690735,0.1674775643133992,-0.9665966048989135,-0.23867821956997265,0.42460326602290605,-0.8650143598642512,-0.20134578030772626,0.4968804648314241,-0.7146104093987112,-0.1566081345006029,-0.03581819523258089,-0.5055265449502974,-0.29761775633244575,0.2490480255066883,-0.7902555180568018,-0.32908254163936285,0.4168956522641152,-0.7341120294790168,-0.27419592393136455,0.46373873383153524,-0.6181961240968558,-0.22269454647671177,0
0.0,0.0,0.0,0.2853525533689249,-0.17748828283483692,0.03526020971769711,0.3986715708900348,-0.35900859180758493,-0.013935507371915332,0.5088161595622688,-0.4905110490957351,-0.0931706958977944,0.5654928870266999,-0.6079942656424292,-0.1664903590185343,-0.09995836167329818,-0.6691100808021262,-0.025155449386810608,0.13178556860129048,-0.9790237210644871,-0.14290385890571716,0.38681728704137036,-0.9027039430302696,-0.22074465297860782,0.5155470852377538,-0.7574119905436344,-0.2544451368404692,-0.15248057817721009,-0.640111626048504,-0.10867544673358338,0.17150476288481106,-1.0,-0.2004459992410846,0.43337389430378004,-0.8814820940337436,-0.22737829094188508,0.5308019613365605,-0.7149349949151905,-0.2296813231149315,-0.11630208673187331,-0.5803109046621534,-0.19730769710542392,0.1941508592112881,-0.9615628562679074,-0.2961310693914275,0.4441498720870115,-0.8474179210234635,-0.27670554234135253,0.5250151742372043,-0.6916415485940521,-0.23966241144203837,-0.017832552704600435,-0.49745413525491355,-0.28261086576621053,0.25764468728289625,-0.7699219487958081,-0.3503457257323536,0.4496631138198254,-0.7097752047326279,-0.3228373198094288,0.532473437503371,-0.6028828343728804,-0.28587030942134,0
0.0,0.0,0.0,0.0011927012045630685,0.0479628016862285,-0.22725769321130768,0.08998938578284922,-0.015522263120727348,-0.3930135059856133,0.24911758180230267,-0.11789647973065578,-0.5094801701528889,0.39843620068798813,-0.21796568418063714,-0.6191286594861231,0.1254489838438954,-0.3776589781710972,-0.4565131369157002,0.48160679703244436,-0.397433719530221,-0.6267281193718189,0.702351414788487,-0.3343798611362928,-0.7195861709653959,0.8794800201344386,-0.2487656900808389,-0.7699174119806486,0.171224777405669,-0.523501886528057,-0.3883977965754675,0.5978072145946408,-0.5164726872899206,-0.5460761716598987,0.8274922360105293,-0.4034832701622494,-0.5965183487606011,0.988724714408723,-0.2710548700326908,-0.6211969875102992,0.24778942179866423,-0.5905110235436489,-0.3235080227928912,0.6435137422459979,-0.5863621138210383,-0.462299944187453,0.8569995138479579,-0.4728039571915777,-0.5032497721904252,1.0,-0.33681099010917215,-0.5170221645317176,0.3433865191452328,-0.5917500582337623,-0.2698685509347025,0.6352843128999922,-0.5711831072306358,-0.37472503159955695,0.8020027497398687,-0.4865367382824144,-0.414665064652979,0.92097982684137,-0.3921090332703774,-0.4293723624035885,0
0.0,0.0,0.0,0.027253418566877186,0.008545745138490681,-0.25496454609232583,0.08288213863730451,-0.06893539867233896,-0.4254364571026225,0.17334644564161222,-0.13718380832594848,-0.5473375475433662,0.29250956955790364,-0.20223091552802938,-0.6611312051147186,0.16269877960881185,-0.5573175680748039,-0.40610140007954704,0.5285682226226746,-0.5107713738379847,-0.5523366040120713,0.7315414181696847,-0.40746088659550345,-0.6478023570121059,0.8870069667324074,-0.3115118849432119,-0.7076726202974944,0.20584168998502098,-0.6547215676651328,-0.33073352741638,0.6290256643830975,-0.5826069613692467,-0.47203130476463295,0.8432541959596682,-0.4482253547003955,-0.5369102821904392,1.0,-0.32325654300620954,-0.5744072380325773,0.2700098494976318,-0.6682570517763379,-0.26319653305772145,0.6572135871426985,-0.6197146234341048,-0.38657753723388455,0.8501240861469627,-0.4995156229599828,-0.4286653386785262,0.9922972268941532,-0.38238598653913053,-0.44532369399495497,0.34352749811277145,-0.6206977644580821,-0.21202225642231087,0.6214702454435869,-0.5837382696625052,-0.3031047871677245,0.7600486082896808,-0.4814733996192554,-0.3268598717991297,0.8608413803421444,-0.3836808114939967,-0.33032790520445193,0
0.0,0.0,0.0,0.12014884042091534,-0.04148611976639913,-0.1354683209664711,0.17530350168311667,-0.14829697436131045,-0.25033736909708565,0.2245234069008737,-0.2597060999232228,-0.3480094690612514,0.3095903132250116,-0.37012383511708596,-0.4404479758397943,0.21915004835998098,-0.6648596915055554,-0.21462862718753864,0.5554660057274594,-0.5958288694178464,-0.3471530181938916,0.7457520952969189,-0.49098708644347366,-0.45381752951709853,0.8926720105167973,-0.40101176346623985,-0.5257088077470414,0.2261033363622487,-0.7228642581164573,-0.21068301463013633,0.64236790483341,-0.6451895082355821,-0.3257747897817066,0.8448860910817654,-0.5204149939855097,-0.3923945442237828,1.0,-0.41157303863284095,-0.4367011454580089,0.2463804092681244,-0.6892422833509431,-0.21625367992613737,0.6307010171610463,-0.6459802567834149,-0.3336427462855723,0.8308501698793026,-0.532920965596329,-0.3733531052559968,0.9829094665377395,-0.43057436460554727,-0.39097177778450914,0.27695579437285683,-0.587013108926792,-0.2313136812822947,0.5294074975583327,-0.53886755574277,-0.3227001056554054,0.6744297761006345,-0.45551382779469696,-0.34106103765149137,0.790237007247204,-0.37996814813025187,-0.3425031997228687,0
0.0,0.0,0.0,0.1814937087792002,-0.02533525612507074,-0.10558784411826423,0.45028604301831315,-0.17605204370345048,-0.15615571640224699,0.7253615168877606,-0.26709510637188666,-0.19046157189611154,0.931280408438102,-0.3329197556886268,-0.21203768672989404,0.324865017127826,-0.551529820062129,-0.11043248242030967,0.6890415818093241,-0.5389001218494528,-0.18513875469593175,0.8430909099967955,-0.407724741271942,-0.2289292752289681,0.9327773083678261,-0.3034087831010473,-0.25570922267584717,0.29582384606064865,-0.6046174374380773,-0.0897319060931781,0.6796335207881097,-0.5881668347104335,-0.20045916334305042,0.847373443721703,-0.4582814184020016,-0.25626934493604214,0.9371074784600377,-0.33116492670379305,-0.2768383212414457,0.2960417945931994,-0.5893525184751939,-0.08085521234385938,0.658990689885183,-0.6151262539939509,-0.19091053250581816,0.8721691450742477,-0.5054177557510888,-0.23679375693374732,1.0,-0.3959430949566576,-0.2467882192060482,0.32975837789419793,-0.5344120195790331,-0.07613830057066487,0.6158777116121058,-0.5368040153568955,-0.16755964399642692,0.7996538342961672,-0.4886003256529008,-0.20963723002837464,0.9429063555298957,-0.43751214453943227,-0.22526861179776675,0
0.0,0.0,0.0,0.10446681711628614,-0.10228854194966382,-0.021193006394927445,0.36282382627944887,-0.2577092604102005,-0.03727830189268568,0.644254795305654,-0.3390494790097928,-0.05348336688549573,0.8436270549181061,-0.4018328217806575,-0.056506091897447444,0.281200481739875,-0.6188202330999802,0.0036899050267709954,0.6556545173458084,-0.5899601371796745,-0.04468157056068931,0.8298926871632143,-0.4728271006623261,-0.0823188544717621,0.9401487469319613,-0.3725993509644543,-0.1030567887871748,0.27515760214753093,-0.6743588618293058,-0.005325752090810763,0.6829753978476121,-0.6258969623428308,-0.05515965096113921,0.8571536434936953,-0.5028551344512324,-0.0861261524662767,0.9762442923015291,-0.3745475488522345,-0.10089723992409087,0.2904903683248652,-0.6594249146664031,-0.022354874969991837,0.6802716192375261,-0.6281550628134626,-0.0774983254725317,0.8720436015839914,-0.520006567689177,-0.10356289572255238,1.0,-0.39969958435963987,-0.11098982655346915,0.3352805324849248,-0.5987683753528982,-0.03971900156352536,0.649933966717106,-0.5691453185755028,-0.07329920224515966,0.8133915888793102,-0.5036205238142126,-0.08341198962808123,0.9406008905741108,-0.43427731354767557,-0.08321463410068514,0
